location,date,total_cases,total_deaths,percent_infected,percent_death_cases
Netherlands,5/20/2021,1621994,17533,9.234753775,1.080953444
Netherlands,5/21/2021,1625166,17545,9.252813422,1.079582024
Netherlands,5/22/2021,1628588,17564,9.272296433,1.078480254
Netherlands,5/23/2021,1631288,17571,9.287668768,1.077124334
Netherlands,5/24/2021,1633750,17581,9.30168606,1.076113236
Netherlands,5/25/2021,1636524,17594,9.317479711,1.075083531
Netherlands,5/26/2021,1639860,17604,9.336473085,1.073506275
Netherlands,5/27/2021,1643722,17620,9.358461218,1.071957423
Netherlands,5/28/2021,1647110,17635,9.377750652,1.070663162
Netherlands,5/29/2021,1649829,17643,9.393231162,1.069383554
Netherlands,5/30/2021,1651874,17649,9.404874283,1.068422894
Netherlands,5/31/2021,1654194,17651,9.418083104,1.067045341
Netherlands,6/1/2021,1656715,17660,9.43243631,1.065964876
Netherlands,6/2/2021,1659450,17672,9.448007916,1.064931152
Netherlands,6/3/2021,1661847,17686,9.461655134,1.064237562
Netherlands,6/4/2021,1663974,17694,9.473765118,1.063357961
Netherlands,6/5/2021,1665521,17703,9.482572896,1.062910645
Netherlands,6/6/2021,1666906,17707,9.490458335,1.062267458
Netherlands,6/7/2021,1668330,17710,9.498565818,1.061540582
Netherlands,6/8/2021,1670055,17725,9.508387032,1.061342291
Netherlands,6/9/2021,1671624,17730,9.517320067,1.060645217
Netherlands,6/10/2021,1673009,17736,9.525205505,1.060125797
Netherlands,6/11/2021,1674221,17739,9.532105976,1.05953754
Netherlands,6/12/2021,1675266,17740,9.538055639,1.058936312
Netherlands,6/13/2021,1676118,17742,9.542906464,1.05851736
Netherlands,6/14/2021,1677160,17746,9.548839047,1.058098214
Netherlands,6/15/2021,1678187,17747,9.554686228,1.057510277
Netherlands,6/16/2021,1679262,17751,9.560806695,1.057071499
Netherlands,6/17/2021,1680157,17754,9.565902339,1.056686964
Netherlands,6/18/2021,1680846,17755,9.569825131,1.056313309
Netherlands,6/19/2021,1681553,17758,9.573850406,1.056047594
Netherlands,6/20/2021,1682112,17758,9.577033048,1.055696648
Netherlands,6/21/2021,1682803,17759,9.580967227,1.055322578
Netherlands,6/22/2021,1683462,17762,9.584719216,1.055087671
Netherlands,6/23/2021,1684165,17766,9.588721716,1.054884765
Netherlands,6/24/2021,1684815,17768,9.592422464,1.054596499
Netherlands,6/25/2021,1685374,17773,9.595605106,1.054543383
Netherlands,6/26/2021,1685872,17773,9.598440448,1.054231875
Netherlands,6/27/2021,1686429,17774,9.601611704,1.053942977
Netherlands,6/28/2021,1686979,17774,9.604743106,1.053599363
Netherlands,6/29/2021,1687614,17778,9.608358451,1.053439945
Netherlands,6/30/2021,1688443,17778,9.613078327,1.052922722
Netherlands,7/1/2021,1689384,17781,9.618435871,1.052513816
Netherlands,7/2/2021,1690509,17788,9.62484101,1.052227465
Netherlands,7/3/2021,1691726,17789,9.631769948,1.051529621
Netherlands,7/4/2021,1693245,17789,9.64041831,1.0505863
Netherlands,7/5/2021,1695461,17790,9.653035011,1.049272145
Netherlands,7/6/2021,1699110,17791,9.673810437,1.047077588
Netherlands,7/7/2021,1704543,17794,9.704742992,1.04391617
Netherlands,7/8/2021,1711470,17796,9.744181571,1.039807884
Netherlands,7/9/2021,1721753,17798,9.802727394,1.033713895
Netherlands,7/10/2021,1731076,17799,9.855807497,1.028204423
Netherlands,7/11/2021,1739517,17799,9.903865971,1.023215065
Netherlands,7/12/2021,1747341,17800,9.948411582,1.018690685
Netherlands,7/13/2021,1757776,17803,10.00782281,1.012813919
Netherlands,7/14/2021,1768758,17804,10.07034836,1.00658202
Netherlands,7/15/2021,1780058,17807,10.13468443,1.000360662
Netherlands,7/16/2021,1791094,17809,10.19751742,0.994308506
Netherlands,7/17/2021,1801234,17809,10.25524908,0.988711073
Netherlands,7/18/2021,1810108,17810,10.30577282,0.983919192
Netherlands,7/19/2021,1816820,17812,10.34398731,0.980394315
Netherlands,7/20/2021,1823727,17817,10.38331202,0.976955432
Netherlands,7/21/2021,1829968,17820,10.41884489,0.97378752
Netherlands,7/22/2021,1836366,17823,10.45527163,0.970558157
Netherlands,7/23/2021,1841635,17826,10.48527046,0.967944245
Netherlands,7/24/2021,1846228,17830,10.51142051,0.965752876
Netherlands,7/25/2021,1850079,17834,10.53334601,0.963958836
Netherlands,7/26/2021,1854052,17835,10.55596612,0.96194713
Netherlands,7/27/2021,1857513,17838,10.57567117,0.960316294
Netherlands,7/28/2021,1861942,17846,10.6008875,0.958461649
Netherlands,7/29/2021,1865346,17849,10.62026803,0.956873417
Netherlands,7/30/2021,1868281,17855,10.63697832,0.955691355
Netherlands,7/31/2021,1870585,17861,10.65009605,0.954834985
Netherlands,8/1/2021,1872679,17863,10.66201815,0.953874102
Netherlands,8/2/2021,1874863,17863,10.67445266,0.952762949
Netherlands,8/3/2021,1877680,17866,10.69049113,0.951493332
Netherlands,8/4/2021,1881062,17873,10.7097464,0.950154753
Netherlands,8/5/2021,1884012,17884,10.7265421,0.949250854
Netherlands,8/6/2021,1886437,17892,10.74034874,0.948454679
Netherlands,8/7/2021,1888755,17901,10.75354617,0.94776718
Netherlands,8/8/2021,1890781,17903,10.76508111,0.94685741
Netherlands,8/9/2021,1892942,17905,10.77738468,0.945882124
Netherlands,8/10/2021,1895105,17915,10.78969962,0.945330206
Netherlands,8/11/2021,1897712,17925,10.80454247,0.9445585
Netherlands,8/12/2021,1900432,17932,10.82002867,0.943574935
Netherlands,8/13/2021,1902775,17939,10.83336844,0.942780938
Netherlands,8/14/2021,1905064,17946,10.84640077,0.942015596
Netherlands,8/15/2021,1907313,17949,10.85920535,0.941062112
Netherlands,8/16/2021,1909619,17955,10.87233447,0.940239912
Netherlands,8/17/2021,1912438,17961,10.88838432,0.939167701
Netherlands,8/18/2021,1915012,17969,10.90303928,0.938323102
Netherlands,8/19/2021,1917274,17975,10.91591788,0.937529013
Netherlands,8/20/2021,1919710,17981,10.92978714,0.93665189
Netherlands,8/21/2021,1922163,17989,10.9437532,0.935872764
Netherlands,8/22/2021,1924553,17995,10.95736056,0.935022314
Netherlands,8/23/2021,1926990,17998,10.97123551,0.933995506
Netherlands,8/24/2021,1929896,18010,10.9877807,0.933210909
Netherlands,8/25/2021,1932538,18020,11.00282282,0.932452557
Netherlands,8/26/2021,1935413,18029,11.01919151,0.931532443
Netherlands,8/27/2021,1937863,18032,11.03314048,0.930509536
Netherlands,8/28/2021,1940188,18042,11.04637777,0.929909885
Netherlands,8/29/2021,1942384,18045,11.0588806,0.929013007
Netherlands,8/30/2021,1944734,18049,11.07226022,0.928096079
Netherlands,8/31/2021,1947601,18061,11.08858337,0.927346002
Netherlands,9/1/2021,1950401,18065,11.10452505,0.926219788
Netherlands,9/2/2021,1952970,18073,11.11915154,0.925411041
Netherlands,9/3/2021,1955683,18082,11.13459789,0.924587471
Netherlands,9/4/2021,1958057,18092,11.14811416,0.923977188
Netherlands,9/5/2021,1960172,18094,11.16015582,0.92308226
Netherlands,9/6/2021,1962653,18097,11.17428129,0.922068241
Netherlands,9/7/2021,1965473,18105,11.19033684,0.921152313
Netherlands,9/8/2021,1967868,18112,11.20397267,0.920386937
Netherlands,9/9/2021,1970581,18115,11.21941902,0.919272032
Netherlands,9/10/2021,1972779,18119,11.23193324,0.918450572
Netherlands,9/11/2021,1972801,18125,11.23205849,0.918744465
Netherlands,9/12/2021,1976632,18125,11.25387013,0.916963805
Netherlands,9/13/2021,1978661,18130,11.26542215,0.916276209
Netherlands,9/14/2021,1981037,18141,11.27894981,0.915732518
Netherlands,9/15/2021,1983135,18148,11.29089468,0.915116722
Netherlands,9/16/2021,1985305,18156,11.30324948,0.914519432
Netherlands,9/17/2021,1987322,18166,11.31473319,0.914094445
Netherlands,9/18/2021,1988985,18170,11.32420141,0.913531273
Netherlands,9/19/2021,1990332,18173,11.33187049,0.91306375
Netherlands,9/20/2021,1992022,18183,11.34149244,0.912791124
Netherlands,9/21/2021,1993951,18189,11.35247512,0.912208976
Netherlands,9/22/2021,1995789,18193,11.36293969,0.911569309
Netherlands,9/23/2021,1997487,18205,11.37260718,0.911395168
Netherlands,9/24/2021,1999098,18209,11.38177934,0.910860798
Netherlands,9/25/2021,2000711,18212,11.39096289,0.910276397
Netherlands,9/26/2021,2002098,18213,11.39885971,0.909695729
Netherlands,9/27/2021,2003827,18220,11.4087037,0.909260131
Netherlands,9/28/2021,2005610,18228,11.41885514,0.908850674
Netherlands,9/29/2021,2007313,18234,11.42855109,0.908378514
Netherlands,9/30/2021,2009046,18236,11.43841786,0.907694498
Netherlands,10/1/2021,2010712,18242,11.44790316,0.907240818
Netherlands,10/2/2021,2012331,18247,11.45712086,0.906759375
Netherlands,10/3/2021,2013969,18248,11.46644675,0.906071543
Netherlands,10/4/2021,2015872,18252,11.4772814,0.90541463
Netherlands,10/5/2021,2017767,18259,11.4880705,0.904911221
Netherlands,10/6/2021,2020526,18262,11.50377875,0.903824054
Netherlands,10/7/2021,2023318,18268,11.51967488,0.902873399
Netherlands,10/8/2021,2025828,18270,11.53396546,0.901853464
Netherlands,10/9/2021,2028086,18272,11.54682129,0.900947987
Netherlands,10/10/2021,2030805,18273,11.5623018,0.89979097
Netherlands,10/11/2021,2033692,18278,11.57873881,0.898759498
Netherlands,10/12/2021,2037425,18285,11.59999248,0.897456348
Netherlands,10/13/2021,2041059,18297,11.62068251,0.896446404
Netherlands,10/14/2021,2044775,18301,11.6418394,0.895012899
Netherlands,10/15/2021,2048478,18308,11.66292227,0.893736716
Netherlands,10/16/2021,2052155,18313,11.68385711,0.892378987
Netherlands,10/17/2021,2055509,18319,11.70295297,0.891214779
Netherlands,10/18/2021,2059408,18323,11.72515176,0.889721706
Netherlands,10/19/2021,2063990,18337,11.75123918,0.888424847
Netherlands,10/20/2021,2069196,18348,11.78087932,0.886721219
Netherlands,10/21/2021,2075065,18355,11.81429422,0.884550604
Netherlands,10/22/2021,2080745,18365,11.84663306,0.882616563
Netherlands,10/23/2021,2087041,18388,11.88247907,0.881056002
Netherlands,10/24/2021,2092337,18389,11.91263162,0.878873719
Netherlands,10/25/2021,2098086,18395,11.94536331,0.876751477
Netherlands,10/26/2021,2105350,18415,11.98672058,0.87467642
Netherlands,10/27/2021,2113035,18432,12.0304748,0.872299796
Netherlands,10/28/2021,2120426,18446,12.07255514,0.869919535
Netherlands,10/29/2021,2128372,18459,12.11779536,0.867282599
Netherlands,10/30/2021,2136546,18472,12.16433368,0.864573007
Netherlands,10/31/2021,2144240,18486,12.20813914,0.862123643
Netherlands,11/1/2021,2151971,18498,12.25215526,0.859584074
Netherlands,11/2/2021,2161083,18516,12.30403404,0.856792636
Netherlands,11/3/2021,2171297,18549,12.36218702,0.854282026
Netherlands,11/4/2021,2182208,18572,12.42430833,0.85106461
Netherlands,11/5/2021,2194170,18592,12.49241347,0.84733635
Netherlands,11/6/2021,2205519,18628,12.55702852,0.844608457
Netherlands,11/7/2021,2217324,18636,12.62423978,0.84047257
Netherlands,11/8/2021,2228613,18658,12.68851322,0.837202332
Netherlands,11/9/2021,2241261,18687,12.76052407,0.833771703
Netherlands,11/10/2021,2257557,18712,12.85330465,0.828860578
Netherlands,11/11/2021,2273761,18738,12.94556144,0.824097168
Netherlands,11/12/2021,2287609,18770,13.02440444,0.820507351
Netherlands,11/13/2021,2299639,18803,13.09289673,0.817650075
Netherlands,11/14/2021,2318836,18809,13.20219403,0.811139727
Netherlands,11/15/2021,2339014,18825,13.31707661,0.804826307
Netherlands,11/16/2021,2359778,18860,13.43529556,0.799227724
Netherlands,11/17/2021,2383371,18904,13.56962131,0.79316229
Netherlands,11/18/2021,2404403,18938,13.6893661,0.787638345
Netherlands,11/19/2021,2426201,18975,13.81347209,0.782086892
Netherlands,11/20/2021,2446847,19030,13.93101921,0.777735592
Netherlands,11/21/2021,2469849,19041,14.06198012,0.770937818
Netherlands,11/22/2021,2492805,19070,14.19267912,0.765001675
Netherlands,11/23/2021,2516518,19123,14.32768808,0.759899194
Netherlands,11/24/2021,2538707,19173,14.45402021,0.755226972
Netherlands,11/25/2021,2559988,19233,14.57518267,0.751292584
Netherlands,11/26/2021,2582019,19292,14.70061524,0.747167236
Netherlands,11/27/2021,2604154,19347,14.82663992,0.742928414
Netherlands,11/28/2021,2625597,19392,14.94872472,0.738574884
Netherlands,11/29/2021,2647760,19424,15.07490882,0.733601233
Netherlands,11/30/2021,2666279,19489,15.18034596,0.730943761
Netherlands,12/1/2021,2689327,19534,15.31156876,0.726352727
Netherlands,12/2/2021,2710856,19599,15.43414321,0.722981966
Netherlands,12/3/2021,2733470,19661,15.56289505,0.719268915
Netherlands,12/4/2021,2756552,19717,15.69431144,0.715277637
Netherlands,12/5/2021,2777517,19743,15.81367477,0.710814731
Netherlands,12/6/2021,2795438,19777,15.91570722,0.707474106
Netherlands,12/7/2021,2813505,19845,16.01857092,0.705347956
Netherlands,12/8/2021,2833272,19917,16.13111349,0.702968158
Netherlands,12/9/2021,2850750,19994,16.23062374,0.701359291
Netherlands,12/10/2021,2868466,20079,16.33148903,0.699990866
Netherlands,12/11/2021,2885054,20149,16.4259321,0.698392474
Netherlands,12/12/2021,2898841,20187,16.5044278,0.696381761
Netherlands,12/13/2021,2911601,20215,16.57707632,0.69429156
Netherlands,12/14/2021,2925094,20289,16.65389814,0.693618735
Netherlands,12/15/2021,2941423,20330,16.74686661,0.691162067
Netherlands,12/16/2021,2956792,20385,16.83436935,0.689429625
Netherlands,12/17/2021,2971408,20445,16.91758493,0.688057648
Netherlands,12/18/2021,2984687,20495,16.99318835,0.686671668
Netherlands,12/19/2021,2996841,20543,17.06238663,0.685488486
Netherlands,12/20/2021,3006157,20579,17.11542688,0.684561718
Netherlands,12/21/2021,3019510,20609,17.19145162,0.68252796
Netherlands,12/22/2021,3032872,20656,17.26752759,0.681070616
Netherlands,12/23/2021,3045308,20696,17.33833143,0.679602851
Netherlands,12/24/2021,3057898,20736,17.41001206,0.678112874
Netherlands,12/25/2021,3069784,20780,17.47768449,0.676920591
Netherlands,12/26/2021,3081216,20791,17.5427721,0.674766066
Netherlands,12/27/2021,3090391,20803,17.59500957,0.673151067
Netherlands,12/28/2021,3106208,20878,17.68506299,0.672137861
Netherlands,12/29/2021,3120986,20927,17.7692009,0.670525276
Netherlands,12/30/2021,3137799,20967,17.864925,0.668207237
Netherlands,12/31/2021,3153512,20999,17.9543863,0.665892503
Netherlands,1/1/2022,3171094,21026,18.05448866,0.663051931
Netherlands,1/2/2022,3185630,21032,18.13724876,0.660214777
Netherlands,1/3/2022,3204136,21046,18.24261188,0.656838536
Netherlands,1/4/2022,3229033,21065,18.38436189,0.652362487
Netherlands,1/5/2022,3253845,21104,18.52562796,0.648586518
Netherlands,1/6/2022,3288717,21116,18.72417021,0.642074098
Netherlands,1/7/2022,3317074,21140,18.88561958,0.637308664
Netherlands,1/8/2022,3349558,21148,19.07056585,0.631366885
Netherlands,1/9/2022,3377729,21155,19.23095624,0.626308386
Netherlands,1/10/2022,3406768,21163,19.39628855,0.621204614
Netherlands,1/11/2022,3439012,21181,19.57986839,0.615903637
Netherlands,1/12/2022,3472847,21189,19.77250652,0.610133415
Netherlands,1/13/2022,3509165,21202,19.97928151,0.604189316
Netherlands,1/14/2022,3541018,21217,20.16063521,0.599177977
Netherlands,1/15/2022,3577529,21223,20.36850903,0.593230691
Netherlands,1/16/2022,3619881,21230,20.60963834,0.586483368
Netherlands,1/17/2022,3619881,21233,20.60963834,0.586566243
Netherlands,1/18/2022,3689576,21233,21.00644386,0.575486181
Netherlands,1/19/2022,3729614,21253,21.2343985,0.569844493
Netherlands,1/20/2022,3787184,21265,21.56217085,0.561498992
Netherlands,1/21/2022,3833331,21277,21.82490683,0.555052512
Netherlands,1/22/2022,3898698,21287,22.19707106,0.546002794
Netherlands,1/23/2022,3963375,21289,22.5653068,0.537143218
Netherlands,1/24/2022,4017535,21297,22.87366446,0.530101169
Netherlands,1/25/2022,4076235,21306,23.20787041,0.522688216
Netherlands,1/26/2022,4140790,21318,23.57541155,0.514829296
Netherlands,1/27/2022,4214878,21332,23.99722842,0.506111921
Netherlands,1/28/2022,4254322,21341,24.22180116,0.501631047
Netherlands,1/29/2022,4329542,21349,24.65006303,0.493100656
Netherlands,1/30/2022,4441769,21351,25.28902267,0.480686861
Netherlands,1/31/2022,4547587,21356,25.89149295,0.469611686
Netherlands,2/1/2022,4614586,21372,26.2729489,0.463140139
Netherlands,2/2/2022,4697472,21382,26.74485682,0.455180999
Netherlands,2/3/2022,4766408,21389,27.137341,0.448744631
Netherlands,2/4/2022,4806543,21393,27.36584791,0.445080799
Netherlands,2/5/2022,4901437,21404,27.90612286,0.436688261
Netherlands,2/6/2022,4979056,21413,28.34804333,0.430061441
Netherlands,2/7/2022,5359455,21418,30.51382884,0.399630186
Netherlands,2/8/2022,5446014,21418,31.00664882,0.39327846
Netherlands,2/9/2022,5532803,21426,31.5007783,0.387253983
Netherlands,2/10/2022,5613433,21441,31.95984177,0.381958776
Netherlands,2/11/2022,5683790,21460,32.36041635,0.37756497
Netherlands,2/12/2022,5743955,21472,32.70296322,0.373819085
Netherlands,2/13/2022,5798966,21479,33.016166,0.370393618
Netherlands,2/14/2022,5852485,21486,33.32087415,0.367126101
Netherlands,2/15/2022,5916365,21498,33.68457221,0.363365005
Netherlands,2/16/2022,5972743,21516,34.00555795,0.360236494
Netherlands,2/17/2022,6022032,21533,34.28618278,0.357570335
Netherlands,2/18/2022,6055641,21549,34.47753419,0.355850025
Netherlands,2/19/2022,6092081,21560,34.68500377,0.353902057
Netherlands,2/20/2022,6128068,21568,34.88989423,0.351954319
Netherlands,2/21/2022,6162740,21574,35.08729778,0.350071559
Netherlands,2/22/2022,6162742,21592,35.08730917,0.350363523
Netherlands,2/23/2022,6203313,21603,35.31829843,0.348249395
Netherlands,2/24/2022,6244497,21616,35.55277778,0.346160788
Netherlands,2/25/2022,6282039,21624,35.76652156,0.344219448
Netherlands,2/26/2022,6314937,21630,35.95382492,0.342521232
Netherlands,2/27/2022,6342320,21633,36.10972887,0.341089696
Netherlands,2/28/2022,6371187,21639,36.2740819,0.339638438
Netherlands,3/1/2022,6407683,21655,36.48187032,0.337953672
Netherlands,3/2/2022,6456172,21667,36.75794038,0.335601344
Netherlands,3/3/2022,6514456,21674,37.08977785,0.332706215
Netherlands,3/4/2022,6582768,21684,37.47870932,0.329405502
Netherlands,3/5/2022,6649976,21693,37.8613552,0.326211704
Netherlands,3/6/2022,6716775,21697,38.24167246,0.323027048
Netherlands,3/7/2022,6781229,21697,38.60863857,0.319956751
Netherlands,3/8/2022,6847463,21709,38.98573903,0.317037127
Netherlands,3/9/2022,6921709,21719,39.40845547,0.313780889
Netherlands,3/10/2022,6996227,21760,39.83272053,0.311024785
Netherlands,3/11/2022,7065413,21773,40.22662807,0.30816316
Netherlands,3/12/2022,7125462,21784,40.5685145,0.305720527
Netherlands,3/13/2022,7177804,21792,40.86652145,0.303602606
Netherlands,3/14/2022,7223704,21798,41.12785114,0.30175655
Netherlands,3/15/2022,7276601,21810,41.42901796,0.299727854
Netherlands,3/16/2022,7336866,21821,41.77213417,0.297415818
Netherlands,3/17/2022,7390535,21840,42.07769634,0.295513112
Netherlands,3/18/2022,7444755,21859,42.3863956,0.29361611
Netherlands,3/19/2022,7486215,21870,42.62244634,0.292136948
Netherlands,3/20/2022,7521038,21878,42.82070961,0.290890699
Netherlands,3/21/2022,7552959,21881,43.00245046,0.28970103
Netherlands,3/22/2022,7593517,21906,43.23336571,0.288482926
Netherlands,3/23/2022,7636305,21922,43.47697737,0.287076014
Netherlands,3/24/2022,7675403,21937,43.69958016,0.285809097
Netherlands,3/25/2022,7710397,21957,43.89881701,0.284771329
Netherlands,3/26/2022,7738542,21977,44.05905937,0.283994065
Netherlands,3/27/2022,7763560,21984,44.20149829,0.283169062
Netherlands,3/28/2022,7785077,21994,44.32400441,0.282514868
Netherlands,3/29/2022,7815774,22010,44.49877648,0.281609985
Netherlands,3/30/2022,7843557,22047,44.6569578,0.281084207
Netherlands,3/31/2022,7869001,22073,44.80182213,0.280505747
Netherlands,4/1/2022,7890753,22079,44.92566622,0.27980853
Netherlands,4/2/2022,7907704,22093,45.02217602,0.279385774
Netherlands,4/3/2022,7920081,22099,45.09264394,0.279024924
Netherlands,4/4/2022,7930854,22109,45.15397956,0.278771996
Netherlands,4/5/2022,7944893,22123,45.23391,0.278455607
Netherlands,4/6/2022,7957934,22144,45.30815838,0.278263177
Netherlands,4/7/2022,7970815,22153,45.38149581,0.27792641
Netherlands,4/8/2022,7981688,22166,45.44340077,0.27771068
Netherlands,4/9/2022,7991596,22182,45.49981155,0.277566584
Netherlands,4/10/2022,7998774,22184,45.54067918,0.277342503
Netherlands,4/11/2022,8005410,22187,45.57846097,0.277150077
Netherlands,4/12/2022,8011718,22202,45.6143753,0.27711909
Netherlands,4/13/2022,8016662,22224,45.64252375,0.277222615
Netherlands,4/14/2022,8021357,22234,45.66925453,0.27718502
Netherlands,4/15/2022,8025496,22242,45.69281975,0.277141749
Netherlands,4/16/2022,8028991,22246,45.71271839,0.27707093
Netherlands,4/17/2022,8031829,22247,45.72887642,0.276985479
Netherlands,4/18/2022,8033904,22249,45.74069034,0.276938833
Netherlands,4/19/2022,8036409,22253,45.75495245,0.276902283
Netherlands,4/20/2022,8039931,22264,45.77500481,0.276917799
Netherlands,4/21/2022,8042967,22283,45.79229015,0.277049502
Netherlands,4/22/2022,8045584,22292,45.80718993,0.277071248
Netherlands,4/23/2022,8047629,22302,45.81883305,0.277125101
Netherlands,4/24/2022,8049219,22307,45.82788564,0.277132477
Netherlands,4/25/2022,8050625,22313,45.83589064,0.277158606
Netherlands,4/26/2022,8052487,22320,45.84649186,0.277181447
Netherlands,4/27/2022,8054244,22323,45.85649527,0.277158229
Netherlands,4/28/2022,8055492,22325,45.8636007,0.277140118
Netherlands,4/29/2022,8057168,22329,45.87314294,0.277132114
Netherlands,4/30/2022,8058764,22335,45.88222969,0.277151682
Netherlands,5/1/2022,8060055,22339,45.88957995,0.277156918
Netherlands,5/2/2022,8061366,22342,45.89704407,0.277149059
Netherlands,5/3/2022,8063113,22348,45.90699054,0.277163423
Netherlands,5/4/2022,8064793,22352,45.91655555,0.277155285
Netherlands,5/5/2022,8066462,22355,45.92605793,0.277135131
Netherlands,5/6/2022,8067765,22356,45.9334765,0.277102766
Netherlands,5/7/2022,8069247,22360,45.94191421,0.277101445
Netherlands,5/8/2022,8070481,22362,45.94893994,0.277083857
Netherlands,5/9/2022,8071569,22364,45.95513442,0.277071286
Netherlands,5/10/2022,8073152,22367,45.96414716,0.277054117
Netherlands,5/11/2022,8074547,22373,45.97208953,0.277080559
Netherlands,5/12/2022,8075975,22378,45.98021979,0.277093478
Netherlands,5/13/2022,8077239,22378,45.98741632,0.277050116
Netherlands,5/14/2022,8078566,22380,45.99497154,0.277029364
Netherlands,5/15/2022,8079574,22380,46.00071054,0.276994802
Netherlands,5/16/2022,8080395,22380,46.00538487,0.276966658
Netherlands,5/17/2022,8081707,22383,46.01285469,0.276958816
Netherlands,5/18/2022,8082905,22383,46.01967545,0.276917767
Netherlands,5/19/2022,8084341,22387,46.02785126,0.276918057
Netherlands,5/20/2022,8085383,22392,46.03378384,0.276944209
Netherlands,5/21/2022,8086561,22393,46.04049073,0.276916232
Netherlands,5/22/2022,8087325,22393,46.04484053,0.276890072
Netherlands,5/23/2022,8088062,22393,46.04903661,0.276864841
Netherlands,5/24/2022,8089252,22395,46.05581182,0.276848836
Netherlands,5/25/2022,8090311,22400,46.0618412,0.2768744
Netherlands,5/26/2022,8091368,22399,46.06785918,0.276825872
Netherlands,5/27/2022,8092271,22400,46.07300037,0.276807339
Netherlands,5/28/2022,8093162,22403,46.07807324,0.276813933
Netherlands,5/29/2022,8093988,22404,46.08277604,0.276798038
Netherlands,5/30/2022,8094975,22404,46.08839548,0.276764289
Netherlands,5/31/2022,8096222,22408,46.09549522,0.276771067
Netherlands,6/1/2022,8097595,22410,46.10331234,0.276748837
Netherlands,6/2/2022,8099130,22411,46.1120518,0.276708733
Netherlands,6/3/2022,8100590,22411,46.12036424,0.276658861
Netherlands,6/4/2022,8102029,22412,46.12855713,0.276622066
Netherlands,6/5/2022,8103268,22412,46.13561132,0.27657977
Netherlands,6/6/2022,8104245,22412,46.14117383,0.276546427
Netherlands,6/7/2022,8105747,22412,46.1497254,0.276495183
Netherlands,6/8/2022,8107524,22413,46.15984268,0.276446915
Netherlands,6/9/2022,8109953,22416,46.17367209,0.276401109
Netherlands,6/10/2022,8112188,22418,46.18639696,0.276349611
Netherlands,6/11/2022,8112188,22418,46.18639696,0.276349611
Netherlands,6/12/2022,8112188,22418,46.18639696,0.276349611
Netherlands,6/13/2022,8118365,22422,46.22156545,0.276188617
Netherlands,6/14/2022,8121239,22422,46.23792845,0.276090877
Netherlands,6/15/2022,8124654,22423,46.2573716,0.275987137
Netherlands,6/16/2022,8128820,22428,46.28109055,0.275907204
Netherlands,6/17/2022,8132678,22429,46.30305591,0.275788615
Netherlands,6/18/2022,8132678,22429,46.30305591,0.275788615
Netherlands,6/19/2022,8132678,22429,46.30305591,0.275788615
Netherlands,6/20/2022,8142930,22431,46.36142523,0.275465956
Netherlands,6/21/2022,8147723,22433,46.38871397,0.275328457
Netherlands,6/22/2022,8152549,22434,46.4161906,0.275177739
Netherlands,6/23/2022,8158056,22436,46.44754447,0.275016499
Netherlands,6/24/2022,8163222,22440,46.47695687,0.274891458
Netherlands,6/25/2022,8163222,22440,46.47695687,0.274891458
Netherlands,6/26/2022,8163222,22440,46.47695687,0.274891458
Netherlands,6/27/2022,8176101,22444,46.55028291,0.274507372
Netherlands,6/28/2022,8181879,22448,46.5831797,0.274362405
Netherlands,6/29/2022,8188150,22456,46.61888338,0.274249983
Netherlands,6/30/2022,8194662,22464,46.65595917,0.274129671
Netherlands,7/1/2022,8200738,22467,46.69055262,0.273963148
Netherlands,7/2/2022,8200738,22467,46.69055262,0.273963148
Netherlands,7/3/2022,8200738,22467,46.69055262,0.273963148
Netherlands,7/4/2022,8214499,22470,46.76890029,0.273540724
Netherlands,7/5/2022,8221152,22479,46.80677886,0.273428833
Netherlands,7/6/2022,8227582,22483,46.84338779,0.273263761
Netherlands,7/7/2022,8234878,22488,46.88492725,0.27308237
Netherlands,7/8/2022,8241580,22491,46.92308481,0.272896702
Netherlands,7/9/2022,8241580,22491,46.92308481,0.272896702
Netherlands,7/10/2022,8241580,22491,46.92308481,0.272896702
Netherlands,7/11/2022,8256993,22493,47.01083807,0.272411518
Netherlands,7/12/2022,8264406,22496,47.05304367,0.272203471
Netherlands,7/13/2022,8271212,22500,47.09179334,0.272027848
Netherlands,7/14/2022,8278268,22504,47.13196637,0.271844304
Netherlands,7/15/2022,8284784,22509,47.16906494,0.271690849
Netherlands,7/16/2022,8284784,22509,47.16906494,0.271690849
Netherlands,7/17/2022,8284784,22509,47.16906494,0.271690849
Netherlands,7/18/2022,8297816,22519,47.24326208,0.271384663
Netherlands,7/19/2022,8302878,22526,47.27208236,0.271303517
Netherlands,7/20/2022,8307381,22533,47.29772,0.27124072
Netherlands,7/21/2022,8311875,22537,47.3233064,0.271142191
Netherlands,7/22/2022,8316504,22543,47.34966141,0.271063418
Netherlands,7/23/2022,8316504,22543,47.34966141,0.271063418
Netherlands,7/24/2022,8316504,22543,47.34966141,0.271063418
Netherlands,7/25/2022,8326432,22552,47.40618606,0.270848306
Netherlands,7/26/2022,8330910,22563,47.43168136,0.270834759
Netherlands,7/27/2022,8335027,22570,47.45512132,0.270784966
Netherlands,7/28/2022,8338711,22576,47.47609602,0.270737288
Netherlands,7/29/2022,8341943,22579,47.49449727,0.270668356
